spinepose_angle,surface_curvature,angle_diff,trunk_lean,confidence,curvature_variance,spinepose_angle_smoothed,video_label
7.510177175150851,7.859772584848504,-0.34959540969765346,0.9061590903122911,1.0,22.567803581916984,7.510177175150851,Mild Kyphosis
6.901732255833142,8.913730578952611,-2.011998323119469,1.09897978949971,1.0,5.888392845675826,6.901732255833142,Mild Kyphosis
5.793878482760518,10.251781218836896,-4.457902736076378,0.9361456228762945,1.0,2.0238853237365384,5.793878482760518,Mild Kyphosis
6.409733977292438,8.873979442838321,-2.4642454655458828,1.756126947208573,1.0,0.8344847491386178,6.409733977292438,Mild Kyphosis
6.560193450037582,7.7915272163162275,-1.2313337662786452,1.7491068116338708,1.0,1.001999805396852,6.560193450037582,Mild Kyphosis
6.362430987354417,8.323393784037464,-1.960962796683047,3.2684354733347853,1.0,0.8413696306033069,6.362430987354417,Mild Kyphosis
5.950162497026033,10.742652602660176,-4.792490105634142,3.268435360688027,1.0,1.586122169845424,5.950162497026033,Mild Kyphosis
4.717858472523752,10.185938111384656,-5.468079638860904,3.1035757915056945,1.0,1.5522532285210695,4.717858472523752,Mild Kyphosis
3.7407440930650546,10.005323855480913,-6.264579762415859,3.1004614271137956,1.0,1.6331550884742132,3.7407440930650546,Mild Kyphosis
3.0111949438483663,12.63237616650104,-9.621181222652673,2.9725467847102887,1.0,2.4030913453088036,3.0111949438483663,Mild Kyphosis
3.054482274398056,14.177804853839152,-11.123322579441096,2.0864950053226003,1.0,3.243847147667692,3.054482274398056,Mild Kyphosis
4.074234453266761,15.585768469917397,-11.511534016650636,0.5421251611613404,1.0,5.982822487421451,4.074234453266761,Mild Kyphosis
4.1608627555837305,17.930288323644184,-13.769425568060454,0.5492579527907496,1.0,8.949822083657978,4.1608627555837305,Mild Kyphosis
3.8268779904214556,22.665162339189784,-18.83828434876833,0.30345527394607824,1.0,15.298395060031527,3.8268779904214556,Mild Kyphosis
2.993907493463139,25.818233416176096,-22.82432592271296,0.30345526341406315,1.0,23.924840232700596,2.993907493463139,Mild Kyphosis
1.9334009897889481,28.8707939460844,-26.937392956295454,0.7257700008680235,1.0,29.945652566296975,1.9334009897889481,Mild Kyphosis
1.5496254694374967,34.85066965094622,-33.30104418150873,0.7257700262578126,1.0,40.711646506663726,1.5496254694374967,Mild Kyphosis
1.5194664919546699,38.01889720912903,-36.49943071717436,0.6130706498326336,1.0,40.09595417441231,1.5194664919546699,Mild Kyphosis
1.9096627186068966,38.4857200893218,-36.576057370714906,0.5988142644393201,1.0,31.77935691876052,1.9096627186068966,Mild Kyphosis
2.817341475731235,37.505214280057274,-34.68787280432604,2.5103012413027606,1.0,15.909388806677917,2.817341475731235,Mild Kyphosis
3.379732945591428,36.51656805311159,-33.13683510752016,2.6281722232084777,1.0,2.081412080806051,3.379732945591428,Mild Kyphosis
3.6211347431108503,33.894792685871835,-30.273657942760984,3.1770468605095035,1.0,3.3274431049201065,3.6211347431108503,Mild Kyphosis
3.8033338060925006,28.793408372033333,-24.990074565940834,3.167541098411217,1.0,15.11548116573097,3.8033338060925006,Mild Kyphosis
3.65418453322357,23.395145595110964,-19.740961061887393,2.4354159867582075,1.0,34.65513733682634,3.65418453322357,Mild Kyphosis
3.9873221413385815,17.376995135503453,-13.389672994164872,2.4354159867582075,1.0,60.49070471694065,3.9873221413385815,Mild Kyphosis
4.267223874679807,12.336373662059263,-8.069149787379455,1.6785168497271,1.0,74.40509688853638,4.267223874679807,Mild Kyphosis
